species_id,common_name,scientific_name,family,covered,coverage_tier,primary_source,source_scope,source_recording_id,source_url,audio_url,license_name,license_url,quality,recordist,sound_type,commercial_allowed,derivatives_allowed,requires_share_alike,manual_qc_required,confidence,notes,candidate_count
576,Barred Owl,Strix varia,Typical Owls (Strigidae),yes,strict_safe_ab,xeno-canto,americas,XC715195,https://xeno-canto.org/715195,https://xeno-canto.org/715195/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,9
65,Barrow's Goldeneye,Bucephala islandica,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,146706273,https://commons.wikimedia.org/wiki/File:De-Spatelente.ogg,https://upload.wikimedia.org/wikipedia/commons/f/fc/De-Spatelente.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
626,Bat Falcon,Falco rufigularis,Caracaras and Falcons (Falconidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 149973373 / sound 606341,https://www.inaturalist.org/observations/149973373,https://static.inaturalist.org/sounds/606341.wav?1677673423,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,2
1108,Bay-breasted Warbler,Setophaga castanea,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC1103938,https://xeno-canto.org/1103938,https://xeno-canto.org/1103938/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Doug Hynes,"call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
376,Belcher's Gull,Larus belcheri,"Gulls, Terns, and Skimmers (Laridae)",no,missing,,,,,,,,,,,,,,,,,0
1028,Bell's Sparrow,Artemisiospiza belli,Towhees and Sparrows (Passerellidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 70710362 / sound 169605,https://www.inaturalist.org/observations/70710362,https://static.inaturalist.org/sounds/169605.wav?1615084749,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,2
699,Bell's Vireo,Vireo bellii,Vireos (Vireonidae),yes,strict_safe_ab,xeno-canto,americas,XC102965,https://xeno-canto.org/102965,https://xeno-canto.org/102965/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,4
589,Belted Kingfisher,Megaceryle alcyon,Kingfishers (Alcedinidae),yes,strict_safe_ab,xeno-canto,americas,XC132873,https://xeno-canto.org/132873,https://xeno-canto.org/132873/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,5
835,Bendire's Thrasher,Toxostoma bendirei,Mockingbirds and Thrashers (Mimidae),yes,strict_safe_any_quality,xeno-canto,americas,XC741564,https://xeno-canto.org/741564,https://xeno-canto.org/741564/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,C,Chrissy Kondrat,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
440,Bermuda Petrel,Pterodroma cahow,Shearwaters and Petrels (Procellariidae),no,missing,,,,,,,,,,,,,,,,,0
183,Berylline Hummingbird,Saucerottia beryllina,Hummingbirds (Trochilidae),no,missing,,,,,,,,,,,,,,,,,0
823,Bewick's Wren,Thryomanes bewickii,Wrens (Troglodytidae),yes,strict_safe_ab,xeno-canto,americas,XC109668,https://xeno-canto.org/109668,https://xeno-canto.org/109668/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,7
860,Bicknell's Thrush,Catharus bicknelli,Thrushes (Turdidae),yes,strict_safe_ab,xeno-canto,americas,XC928182,https://xeno-canto.org/928182,https://xeno-canto.org/928182/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,"call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,4
807,Bishop's Oo,Moho bishopi,Hawaiian Mohos (Mohoidae),no,missing,,,,,,,,,,,,,,,,,0
97,Black Francolin,Francolinus francolinus,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,60989120,https://commons.wikimedia.org/wiki/File:De-Halsbandfrankolin.ogg,https://upload.wikimedia.org/wikipedia/commons/e/e6/De-Halsbandfrankolin.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,2
317,Black Guillemot,Cepphus grylle,"Auks, Murres, and Puffins (Alcidae)",yes,strict_safe_ab,xeno-canto,americas,XC994003,https://xeno-canto.org/994003,https://xeno-canto.org/994003/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Doug Hynes,"call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
539,Black Kite,Milvus migrans,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_ab,xeno-canto,global,XC881012,https://xeno-canto.org/881012,https://xeno-canto.org/881012/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jairam Vijayan,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,7
945,Black Mamo,Drepanis funerea,Fringilline and Cardueline Finches and Allies (Fringillidae),no,missing,,,,,,,,,,,,,,,,,0
336,Black Noddy,Anous minutus,"Gulls, Terns, and Skimmers (Laridae)",no,missing,,,,,,,,,,,,,,,,,0
218,Black Oystercatcher,Haematopus bachmani,Oystercatchers (Haematopodidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 290751907 / sound 1530593,https://www.inaturalist.org/observations/290751907,https://static.inaturalist.org/sounds/1530593.wav?1750276495,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Seb H, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,14
691,Black Phoebe,Sayornis nigricans,Tyrant Flycatchers (Tyrannidae),yes,strict_safe_ab,xeno-canto,americas,XC109602,https://xeno-canto.org/109602,https://xeno-canto.org/109602/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
209,Black Rail,Laterallus jamaicensis,"Rails, Gallinules, and Coots (Rallidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 304542684 / sound 1596663,https://www.inaturalist.org/observations/304542684,https://static.inaturalist.org/sounds/1596663.mp3?1754593523,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Ryan F. Mandelbaum, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,16
971,Black Rosy-Finch,Leucosticte atrata,Fringilline and Cardueline Finches and Allies (Fringillidae),no,missing,,,,,,,,,,,,,,,,,0
61,Black Scoter,Melanitta americana,"Ducks, Geese, and Swans (Anatidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 42530320 / sound 71542,https://www.inaturalist.org/observations/42530320,https://static.inaturalist.org/sounds/71542.wav?1587256944,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Guy Babineau, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,1
361,Black Skimmer,Rynchops niger,"Gulls, Terns, and Skimmers (Laridae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 337853365 / sound 1761649,https://www.inaturalist.org/observations/337853365,https://static.inaturalist.org/sounds/1761649.wav?1770582867,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,6
428,Black Storm-Petrel,Hydrobates melania,Northern Storm-Petrels (Hydrobatidae),no,missing,,,,,,,,,,,,,,,,,0
152,Black Swift,Cypseloides niger,Swifts (Apodidae),no,missing,,,,,,,,,,,,,,,,,0
350,Black Tern,Chlidonias niger,"Gulls, Terns, and Skimmers (Laridae)",yes,strict_safe_ab,xeno-canto,americas,XC428430,https://xeno-canto.org/428430,https://xeno-canto.org/428430/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,5
254,Black Turnstone,Arenaria melanocephala,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
522,Black Vulture,Coragyps atratus,New World Vultures (Cathartidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,6218740,https://commons.wikimedia.org/wiki/File:American_Black_Vulture.ogg,https://upload.wikimedia.org/wikipedia/commons/7/7c/American_Black_Vulture.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,metadata exact,"Speaker: PopularOutcast

Authors of the article",bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
1084,Black-and-white Warbler,Mniotilta varia,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC613378,https://xeno-canto.org/613378,https://xeno-canto.org/613378/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,5
1064,Black-backed Oriole,Icterus abeillei,Blackbirds (Icteridae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 286142169 / sound 1500054,https://www.inaturalist.org/observations/286142169,https://static.inaturalist.org/sounds/1500054.m4a?1748824522,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) José Belem Hernández Díaz, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,1
604,Black-backed Woodpecker,Picoides arcticus,Woodpeckers and Allies (Picidae),yes,strict_safe_ab,xeno-canto,americas,XC461334,https://xeno-canto.org/461334,https://xeno-canto.org/461334/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Justin Watts,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
219,Black-bellied Plover,Pluvialis squatarola,Lapwings and Plovers (Charadriidae),yes,strict_safe_ab,xeno-canto,americas,XC1033201,https://xeno-canto.org/1033201,https://xeno-canto.org/1033201/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Doug Hynes,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
417,Black-bellied Storm-Petrel,Fregetta tropica,Southern Storm-Petrels (Oceanitidae),no,missing,,,,,,,,,,,,,,,,,0
1,Black-bellied Whistling-Duck,Dendrocygna autumnalis,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_ab,xeno-canto,americas,XC1008043,https://xeno-canto.org/1008043,https://xeno-canto.org/1008043/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A,Contina Lab at UTRGV Brownsville,nocturnal flight call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
141,Black-billed Cuckoo,Coccyzus erythropthalmus,"Cuckoos, Roadrunners, and Anis (Cuculidae)",yes,strict_safe_any_quality,xeno-canto,americas,XC819701,https://xeno-canto.org/819701,https://xeno-canto.org/819701/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,C,Jonathan Sowers,nocturnal flight call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
732,Black-billed Magpie,Pica hudsonia,Jays and Crows (Corvidae),yes,strict_safe_ab,xeno-canto,americas,XC254491,https://xeno-canto.org/254491,https://xeno-canto.org/254491/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
408,Black-browed Albatross,Thalassarche melanophris,Albatrosses (Diomedeidae),yes,strict_safe_ab,xeno-canto,global,XC864006,https://xeno-canto.org/864006,https://xeno-canto.org/864006/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Kevin Guille,"call, song",yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
743,Black-capped Chickadee,Poecile atricapillus,Chickadees and Titmice (Paridae),yes,strict_safe_ab,xeno-canto,americas,XC935615,https://xeno-canto.org/935615,https://xeno-canto.org/935615/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,"call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,10
818,Black-capped Gnatcatcher,Polioptila nigriceps,Gnatcatchers and Gnatwrens (Polioptilidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 193317194 / sound 857948,https://www.inaturalist.org/observations/193317194,https://static.inaturalist.org/sounds/857948.mp3?1702127037,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,4
441,Black-capped Petrel,Pterodroma hasitata,Shearwaters and Petrels (Procellariidae),no,missing,,,,,,,,,,,,,,,,,0
695,Black-capped Vireo,Vireo atricapilla,Vireos (Vireonidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 347347152 / sound 1840503,https://www.inaturalist.org/observations/347347152,https://static.inaturalist.org/sounds/1840503.wav?1775333628,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Clifton Ladd, C.W.B., some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,35
170,Black-chinned Hummingbird,Archilochus alexandri,Hummingbirds (Trochilidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,22679319,https://commons.wikimedia.org/wiki/File:Archilochus_alexandri_(Black-chinned_hummingbird)_vocalizations_-_pone.0027052.s003.oga,https://upload.wikimedia.org/wikipedia/commons/9/9a/Archilochus_alexandri_%28Black-chinned_hummingbird%29_vocalizations_-_pone.0027052.s003.oga?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,metadata exact,"Francis C, Ortega C, Cruz A",bird sound,yes,yes,no,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
1016,Black-chinned Sparrow,Spizella atrogularis,Towhees and Sparrows (Passerellidae),yes,strict_safe_ab,xeno-canto,americas,XC705801,https://xeno-canto.org/705801,https://xeno-canto.org/705801/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Diana Doyle,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
